id,label,type,frequency,author
poem:poem_09899,Meditations,poem,1,Margaret Fuller
poem:poem_09900,The One in All,poem,1,Margaret Fuller
poem:poem_09901,Woman’s Rights,poem,1,Rebekah Gumpert Hyneman
poem:poem_09902,from Lyrics of the Street,poem,1,Julia Ward Howe
poem:poem_09903,from Lyrics of the Street,poem,1,Julia Ward Howe
poem:poem_09904,The House of Rest,poem,1,Julia Ward Howe
poem:poem_09905,The Window Just Over the Street,poem,1,Alice Cary
poem:poem_09906,Telling Fortunes,poem,1,Alice Cary
poem:poem_09907,Let Me Die on the Prairie,poem,1,Frances Jane Crosby Van Alstyne
poem:poem_09908,On Hearing a Description of a Prairie,poem,1,Frances Jane Crosby Van Alstyne
poem:poem_09909,Blessed Assurance,poem,1,Frances Jane Crosby Van Alstyne
poem:poem_09910,Nameless Pain,poem,1,Elizabeth Drew Barstow Stoddard
poem:poem_09911,The Wife Speaks,poem,1,Elizabeth Drew Barstow Stoddard
poem:poem_09912,‘One morn I left him in his bed’,poem,1,Elizabeth Drew Barstow Stoddard
poem:poem_09913,Before the Mirror,poem,1,Elizabeth Drew Barstow Stoddard
poem:poem_09914,Harvest Gathering,poem,1,Phoebe Cary
poem:poem_09915,Schemhammphorasch,poem,1,Rose Terry Cooke
poem:poem_09916,Opportunity,poem,1,Helen Hunt Jackson
poem:poem_09917,The Mayor of Scuttleton,poem,1,Mary Mapes Dodge
poem:poem_09918,‘The Moon came late’,poem,1,Mary Mapes Dodge
poem:poem_09919,Shepherd John,poem,1,Mary Mapes Dodge
poem:poem_09920,‘Early to bed’,poem,1,Mary Mapes Dodge
poem:poem_09921,Poor Crow!,poem,1,Mary Mapes Dodge
poem:poem_09922,Taking Time to Grow,poem,1,Mary Mapes Dodge
poem:poem_09923,Street Music,poem,1,Elizabeth Akers Allen
poem:poem_09924,Rock Me to Sleep,poem,1,Elizabeth Akers Allen
poem:poem_09925,A Home,poem,1,Sarah C. Woolsey
poem:poem_09926,Aloha’oe (Farewell to Thee),poem,1,Queen Lydia Kamakaeha Lili’uokalani
poem:poem_09927,Sanoe,poem,1,Queen Lydia Kamakaeha Lili’uokalani
poem:poem_09928,Ka Waiapo Lani (Heavenly Showers),poem,1,Queen Lydia Kamakaeha Lili’uokalani
poem:poem_09929,Longing,poem,1,Ina Coolbrith
poem:poem_09930,Lines,poem,1,Ina Coolbrith
poem:poem_09931,Long Island Sound,poem,1,Emma Lazarus
poem:poem_09932,Self-Mastery,poem,1,Henrietta Cordelia Ray
poem:poem_09933,An Ocean Musing,poem,1,Henrietta Cordelia Ray
poem:poem_09934,Toussaint L’Ouverture,poem,1,Henrietta Cordelia Ray
poem:poem_09935,My Grave,poem,1,Ella Wheeler Wilcox
poem:poem_09936,A Small Moment,poem,1,Cornelius Eady
poem:poem_09937,The Sun-Struck Eagle,poem,1,Eleanor Percy Lee
poem:poem_09938,Mid-March,poem,1,Lizette Woodworth Reese
poem:poem_09939,Telling the Bees,poem,1,Lizette Woodworth Reese
poem:poem_09940,Trust,poem,1,Lizette Woodworth Reese
poem:poem_09941,Homes,poem,1,Charlotte Anna Perkins Gilman
poem:poem_09942,The Anti-Suffragists,poem,1,Charlotte Anna Perkins Gilman
poem:poem_09943,The Mother’s Charge,poem,1,Charlotte Anna Perkins Gilman
poem:poem_09944,Christian Virtues,poem,1,Charlotte Anna Perkins Gilman
poem:poem_09945,Thine Own,poem,1,Josephine Delphine Henderson Heard
poem:poem_09946,Love Letters,poem,1,Josephine Delphine Henderson Heard
poem:poem_09947,Marshlands,poem,1,Emily Pauline Johnson
poem:poem_09948,Joe,poem,1,Emily Pauline Johnson
poem:poem_09949,Down Stream,poem,1,Louise Imogen Guiney
poem:poem_09950,John Brown: A Paradox,poem,1,Louise Imogen Guiney
poem:poem_09951,Serenade,poem,1,Mary Weston Fordham
poem:poem_09952,The Coming Woman,poem,1,Mary Weston Fordham
poem:poem_09953,Four-Leaf Clover,poem,1,Ella Higginson
poem:poem_09954,Eve,poem,1,Ella Higginson
poem:poem_09955,‘The Opal Sea’,poem,1,Ella Higginson
poem:poem_09956,Dawn,poem,1,Ella Higginson
poem:poem_09957,The Statue,poem,1,Ella Higginson
poem:poem_09958,Fate,poem,1,Carolyn Wells
poem:poem_09959,The Poster Girl’s Defence,poem,1,Carolyn Wells
poem:poem_09960,Of Modern Books,poem,1,Carolyn Wells
poem:poem_09961,Self-Portrait,poem,1,Zozan Hawez
poem:poem_09962,Inscrutable Twist,poem,1,Anne Pierson Wiese
poem:poem_09963,The Venus Hottentot,poem,1,Elizabeth Alexander
poem:poem_09964,Ladders,poem,1,Elizabeth Alexander
poem:poem_09965,The Dirt-Eaters,poem,1,Elizabeth Alexander
poem:poem_09966,Omni–Albert Murray,poem,1,Elizabeth Alexander
poem:poem_09967,Robeson at Rutgers,poem,1,Elizabeth Alexander
poem:poem_09968,Boston Year,poem,1,Elizabeth Alexander
poem:poem_09969,Preliminary Sketches: Philadelphia,poem,1,Elizabeth Alexander
poem:poem_09970,Race,poem,1,Elizabeth Alexander
poem:poem_09971,Crash,poem,1,Elizabeth Alexander
poem:poem_09972,Narrative: Ali,poem,1,Elizabeth Alexander
poem:poem_09973,What My Father Left Behind,poem,1,Chris Forhan
poem:poem_09974,The Unruly Child,poem,1,Bob Perelman
poem:poem_09975,Poetics,poem,1,Rodrigo Toscano
poem:poem_09976,Morning News,poem,1,Marilyn Hacker
poem:poem_09977,Assault to Abjury,poem,1,Raymond McDaniel
poem:poem_09978,"A Route of Evanescence, (1489)",poem,1,Emily Dickinson
poem:poem_09979,Before I got my eye put out – (336),poem,1,Emily Dickinson
poem:poem_09980,Come slowly – Eden! (205),poem,1,Emily Dickinson
poem:poem_09981,I know that He exists. (365),poem,1,Emily Dickinson
poem:poem_09982,Some keep the Sabbath going to Church – (236),poem,1,Emily Dickinson
poem:poem_09983,The cars,poem,1,Kathleen Fraser
poem:poem_09984,Praise Song for the Day,poem,1,Elizabeth Alexander
poem:poem_09985,At 14,poem,1,Don Welch
poem:poem_09986,An Appeal to Women,poem,1,Sarah Louisa Forten
poem:poem_09987,Hotel Lautréamont,poem,1,John Ashbery
poem:poem_09988,How to Continue,poem,1,John Ashbery
poem:poem_09989,Sleepers Awake,poem,1,John Ashbery
poem:poem_09990,This Room,poem,1,John Ashbery
poem:poem_09991,If You Said You Would Come With Me,poem,1,John Ashbery
poem:poem_09992,Errata,poem,1,Kevin Young
poem:poem_09993,The Cherry Tree,poem,1,David Wagoner
poem:poem_09994,Acts of Vexation,poem,1,Pam Rehm
poem:poem_09995,The Idea,poem,1,Mark Strand
poem:poem_09996,The End,poem,1,Mark Strand
poem:poem_09997,What Work Is,poem,1,Philip Levine
poem:poem_09998,On the Meeting of Garcia Lorca and Hart Crane,poem,1,Philip Levine
poem:poem_09999,[Mr. Van Ess bought 14 washcloths?],poem,1,Lorine Niedecker
poem:poem_10000,[Old Mother turns blue and from us],poem,1,Lorine Niedecker
poem:poem_10001,[What horror to awake at night],poem,1,Lorine Niedecker
poem:poem_10002,[My mother saw the green tree toad],poem,1,Lorine Niedecker
poem:poem_10003,[Popcorn-can cover],poem,1,Lorine Niedecker
poem:poem_10004,[Keen and lovely man moved as in a dance],poem,1,Lorine Niedecker
poem:poem_10005,[The wild and wavy event],poem,1,Lorine Niedecker
poem:poem_10006,Linnaeus in Lapland,poem,1,Lorine Niedecker
poem:poem_10007,Watching dan-/ cers on skates,poem,1,Lorine Niedecker
poem:poem_10008,Poet’s work,poem,1,Lorine Niedecker
poem:poem_10009,Paean to Place,poem,1,Lorine Niedecker
poem:poem_10010,Tradition,poem,1,Lorine Niedecker
poem:poem_10011,[I married],poem,1,Lorine Niedecker
poem:poem_10012,Thomas Jefferson,poem,1,Lorine Niedecker
poem:poem_10013,"Winter Journal: Gold Rivulet Weave, Gauded",poem,1,Emily Wilson
poem:poem_10014,The Animals are Leaving,poem,1,Charles Harper Webb
poem:poem_10015,They shut me up in Prose – (445),poem,1,Emily Dickinson
poem:poem_10016,I dwell in Possibility – (466),poem,1,Emily Dickinson
poem:poem_10017,The Moon is distant from the Sea – (387),poem,1,Emily Dickinson
poem:poem_10018,There is no Frigate like a Book (1286),poem,1,Emily Dickinson
poem:poem_10019,"All overgrown by cunning moss, (146)",poem,1,Emily Dickinson
poem:poem_10020,You left me – Sire – two Legacies – (713),poem,1,Emily Dickinson
poem:poem_10021,Of Glory not a Beam is left (1685),poem,1,Emily Dickinson
poem:poem_10022,Publication – is the Auction (788),poem,1,Emily Dickinson
poem:poem_10023,The Way She Figured He Figured It,poem,1,Adrian Blevins
poem:poem_10024,Beautiful Signor,poem,1,Cyrus Cassells
poem:poem_10025,Bird-Understander,poem,1,Craig Arnold
poem:poem_10026,Have You Prayed?,poem,1,Li-Young Lee
poem:poem_10027,A Hymn to Childhood,poem,1,Li-Young Lee
poem:poem_10028,Immigrant Blues,poem,1,Li-Young Lee
poem:poem_10029,En la Calle San Sebastián,poem,1,Martín Espada
poem:poem_10030,Swells,poem,1,A. R. Ammons
poem:poem_10031,In Memoriam Mae Noblitt,poem,1,A. R. Ammons
poem:poem_10032,"Hypothetical Antipodes, Judgment",poem,1,Philip Jenks
poem:poem_10033,Anniversary,poem,1,Cecilia Woloch
poem:poem_10034,from Saying Grace,poem,1,Kevin Young
poem:poem_10035,Winter Journal: The Sky Is the Lost Orpheum,poem,1,Emily Wilson
poem:poem_10036,Winter Journal: Gray Shadings,poem,1,Emily Wilson
poem:poem_10037,Winter Journal: Scratchings among the Burnings,poem,1,Emily Wilson
poem:poem_10038,Winter Journal: Disseminate Birds over Water,poem,1,Emily Wilson
poem:poem_10039,Winter Journal: Wind Thumbs through Woods,poem,1,Emily Wilson
poem:poem_10040,There She Is,poem,1,Linda Gregg
poem:poem_10041,Lies and Longing,poem,1,Linda Gregg
poem:poem_10042,Night Music,poem,1,Linda Gregg
poem:poem_10043,The Weight,poem,1,Linda Gregg
poem:poem_10044,Alone with the Goddess,poem,1,Linda Gregg
poem:poem_10045,I’m Over the Moon,poem,1,Brenda Shaughnessy
poem:poem_10046,Parthenogenesis,poem,1,Brenda Shaughnessy
poem:poem_10047,"One Love Story, Eight Takes",poem,1,Brenda Shaughnessy
poem:poem_10048,Drift,poem,1,Brenda Shaughnessy
poem:poem_10049,Embarrassment,poem,1,Brenda Shaughnessy
poem:poem_10050,A Poet’s Poem,poem,1,Brenda Shaughnessy
poem:poem_10051,Corned Beef and Cabbage,poem,1,George Bilgere
poem:poem_10052,Library,poem,1,Brian Culhane
poem:poem_10053,Hexameter,poem,1,Brian Culhane
poem:poem_10054,The King’s Question,poem,1,Brian Culhane
poem:poem_10055,"Chekhov’s “The Student” (April, 1894)",poem,1,Brian Culhane
poem:poem_10056,The Last Canto,poem,1,Brian Culhane
poem:poem_10057,Wild Flowers,poem,1,Matthew Vetter
poem:poem_10058,In the Cannery the Porpoise Soul,poem,1,Juan Felipe Herrera
poem:poem_10059,[Let Us Gather in a Flourishing Way],poem,1,Juan Felipe Herrera
poem:poem_10060,War Voyeurs,poem,1,Juan Felipe Herrera
poem:poem_10061,I Am Merely Posing for a Photograph,poem,1,Juan Felipe Herrera
poem:poem_10062,Let Me Tell You What a Poem Brings,poem,1,Juan Felipe Herrera
poem:poem_10063,Grafik,poem,1,Juan Felipe Herrera
poem:poem_10064,Sonnet 16,poem,1,Richard Barnfield
poem:poem_10065,Sonnet 17,poem,1,Richard Barnfield
poem:poem_10066,"Barbershop Quartet, East Village Grille",poem,1,Sebastian Matthews
poem:poem_10067,An Address to Miss Phillis Wheatley,poem,1,Jupiter Hammon
poem:poem_10068,"Eclogue the Second: HASSAN; or, the Camel-driver.",poem,1,William Collins
poem:poem_10069,"Ode to his Wife (Written in Patna, 1784)",poem,1,Warren Hastings
poem:poem_10070,"Sapphics: At the Mohawk-Castle, Canada. To Lieutenant Montgomery",poem,1,Thomas Morris
poem:poem_10071,Soliloquy on an Empty Purse,poem,1,Mary Jones
poem:poem_10072,We Are Seven,poem,1,William Wordsworth
poem:poem_10073,Nuns Fret Not at Their Convent’s Narrow Room,poem,1,William Wordsworth
poem:poem_10074,Lochinvar,poem,1,Sir Walter Scott
poem:poem_10075,The Eolian Harp,poem,1,Samuel Taylor Coleridge
poem:poem_10076,Epitaph,poem,1,Samuel Taylor Coleridge
poem:poem_10077,To Wordsworth,poem,1,Percy Bysshe Shelley
poem:poem_10078,A Song: “Men of England”,poem,1,Percy Bysshe Shelley
poem:poem_10079,On Seeing the Elgin Marbles,poem,1,John Keats
poem:poem_10080,Iowa Blues Bar Spiritual,poem,1,Juan Felipe Herrera
poem:poem_10081,On Liberty and Slavery,poem,1,George Moses Horton
poem:poem_10082,Light,poem,1,C. K. Williams
poem:poem_10083,I Am the Only Being Whose Doom,poem,1,Emily Brontë
poem:poem_10084,The West Country,poem,1,Alice Cary
poem:poem_10085,Growing Old,poem,1,Matthew Arnold
poem:poem_10086,Poppies on the Wheat,poem,1,Helen Hunt Jackson
poem:poem_10087,The Self-Unseeing,poem,1,Thomas Hardy
poem:poem_10088,During Wind and Rain,poem,1,Thomas Hardy
poem:poem_10089,Rain,poem,1,Edward Thomas
poem:poem_10090,Cantico del Sole,poem,1,Ezra Pound
poem:poem_10091,Constantly Risking Absurdity (#15),poem,1,Lawrence Ferlinghetti
poem:poem_10092,from The Changeling,poem,1,Thomas Middleton
poem:poem_10093,"To His Watch, When He Could Not Sleep",poem,1,"Lord Edward, Lord Herbert of Cherbury"
poem:poem_10094,On the Subject of Doctors,poem,1,James Tate
poem:poem_10095,from Jubilate Agno,poem,1,Christopher Smart
poem:poem_10096,"Fall, leaves, fall",poem,1,Emily Brontë
poem:poem_10097,The Two Children,poem,1,Emily Brontë
poem:poem_10098,The Voice,poem,1,Thomas Hardy
poem:poem_10099,"Long time a child, and still a child, when years",poem,1,Hartley Coleridge
poem:poem_10100,To a Deaf and Dumb Little Girl,poem,1,Hartley Coleridge
poem:poem_10101,Lines——,poem,1,Hartley Coleridge
poem:poem_10102,Sonnet to Vauxhall,poem,1,Thomas Hood
poem:poem_10103,Silence,poem,1,Thomas Hood
poem:poem_10104,Hamatreya,poem,1,Ralph Waldo Emerson
poem:poem_10105,Water,poem,1,Ralph Waldo Emerson
poem:poem_10106,Parks and ponds,poem,1,Ralph Waldo Emerson
poem:poem_10107,Ode to Beauty,poem,1,Ralph Waldo Emerson
poem:poem_10108,BEAM 30: The Garden,poem,1,Ronald Johnson
poem:poem_10109,Limits,poem,1,Ralph Waldo Emerson
poem:poem_10110,The Past,poem,1,Ralph Waldo Emerson
poem:poem_10111,Terminus,poem,1,Ralph Waldo Emerson
poem:poem_10112,from The Shrubberies [“quincunx of succulents”],poem,1,Ronald Johnson
poem:poem_10113,The moon now rises to her absolute rule,poem,1,Henry David Thoreau
poem:poem_10114,To a Marsh Hawk in Spring,poem,1,Henry David Thoreau
poem:poem_10115,[the snow is melting],poem,1,Kobayashi Issa
poem:poem_10116,[goes out comes back],poem,1,Kobayashi Issa
poem:poem_10117,[mosquito at my ear],poem,1,Kobayashi Issa
poem:poem_10118,[under the evening moon],poem,1,Kobayashi Issa
poem:poem_10119,[all the time I pray to Buddha],poem,1,Kobayashi Issa
poem:poem_10120,Tall Ambrosia,poem,1,Henry David Thoreau
poem:poem_10121,I Was Made Erect and Lone,poem,1,Henry David Thoreau
poem:poem_10122,I’m thankful that my life doth not deceive,poem,1,Henry David Thoreau
poem:poem_10123,Zun-zet,poem,1,William Barnes
poem:poem_10124,The Clote (Water-Lily),poem,1,William Barnes
poem:poem_10125,The Wind at the Door,poem,1,William Barnes
poem:poem_10126,Tokens,poem,1,William Barnes
poem:poem_10127,The Fall,poem,1,William Barnes
poem:poem_10128,Yourself,poem,1,Jones Very
poem:poem_10129,The Hand and Foot,poem,1,Jones Very
poem:poem_10130,Thy Brother’s Blood,poem,1,Jones Very
poem:poem_10131,The Haunted Palace,poem,1,Edgar Allan Poe
poem:poem_10132,from The Lady of the Lake: Boat Song,poem,1,Sir Walter Scott
poem:poem_10133,from The Lady of the Lake: The Western Waves of Ebbing Day,poem,1,Sir Walter Scott
poem:poem_10134,from The Spleen,poem,1,Matthew Green
poem:poem_10135,To the Shade of Burns,poem,1,Charlotte Smith
poem:poem_10136,from Beachy Head,poem,1,Charlotte Smith
poem:poem_10137,[Long Neglect Has Worn Away],poem,1,Emily Brontë
poem:poem_10138,from The Seasons: Spring,poem,1,James Thomson
poem:poem_10139,Last Poem,poem,1,Ronald Johnson
poem:poem_10140,Insanity,poem,1,Calvin Thomas Jr.
poem:poem_10141,On the Crash of an Airliner at Takeoff,poem,1,Calvin Thomas Jr.
poem:poem_10142,Warning from a Visitor in the Control Tower,poem,1,Calvin Thomas Jr.
poem:poem_10143,Defense Mechanism,poem,1,Calvin Thomas Jr.
poem:poem_10144,Butter,poem,1,Elizabeth Alexander
poem:poem_10145,Minnesota Fats Describes His Youth,poem,1,Elizabeth Alexander
poem:poem_10146,La Ghriba (“The Stranger”) Tells How and Why,poem,1,Nomi Stone
poem:poem_10147,Many Scientists Convert to Islam,poem,1,Nomi Stone
poem:poem_10148,Us and Them,poem,1,Nomi Stone
poem:poem_10149,From Her Notes,poem,1,Nomi Stone
poem:poem_10150,"Cartoon Physics, part 1",poem,1,Nick Flynn
poem:poem_10151,Song,poem,1,Brenda Cárdenas
poem:poem_10152,"Grand Central, Track 23",poem,1,Elizabeth Skurnick
poem:poem_10153,Call Me Pier,poem,1,Susan Firer
poem:poem_10154,Bowl,poem,1,Valerie Martínez
poem:poem_10155,The Search for Lost Lives,poem,1,James Tate
poem:poem_10156,Pity,poem,1,Camille T. Dungy
poem:poem_10157,First Fire,poem,1,Camille T. Dungy
poem:poem_10158,Requiem,poem,1,Camille T. Dungy
poem:poem_10159,"What to Eat, What to Drink, and What to Leave for Poison",poem,1,Camille T. Dungy
poem:poem_10160,The Farmer’s Soliloquy,poem,1,Robert Charles O’Hara Benjamin
poem:poem_10161,Ol’ Doc’ Hyar,poem,1,James Edwin Campbell
poem:poem_10162,Mobile-Buck,poem,1,James Edwin Campbell
poem:poem_10163,Dr. Booker T. Washington to the National Negro Business League,poem,1,Joseph Seamon Cotter Sr.
poem:poem_10164,De Linin’ ub De Hymns,poem,1,Daniel Webster Davis
poem:poem_10165,The Corn-Stalk Fiddle,poem,1,Paul Laurence Dunbar
poem:poem_10166,The Paradox,poem,1,Paul Laurence Dunbar
poem:poem_10167,Bartow Black,poem,1,Timothy Thomas Fortune
poem:poem_10168,Charles Sumner,poem,1,Charlotte L. Forten Grimké
poem:poem_10169,Eliza Harris,poem,1,Frances Ellen Watkins Harper
poem:poem_10170,Learning to Read,poem,1,Frances Ellen Watkins Harper
poem:poem_10171,A Double Standard,poem,1,Frances Ellen Watkins Harper
poem:poem_10172,Our Family Tree,poem,1,Joseph Cephas Holly
poem:poem_10173,On Summer,poem,1,George Moses Horton
poem:poem_10174,"George Moses Horton, Myself",poem,1,George Moses Horton
poem:poem_10175,A January Dandelion,poem,1,George Marion McClellan
poem:poem_10176,To Theodore,poem,1,George Marion McClellan
poem:poem_10177,Nothing to Do,poem,1,James Ephraim McGirt
poem:poem_10178,Born Like the Pines,poem,1,James Ephraim McGirt
poem:poem_10179,Infelix,poem,1,Adah Isaacs Menken
poem:poem_10180,Brian Age Seven,poem,1,Mark Doty
poem:poem_10181,The Natives of America,poem,1,Ann Plato
poem:poem_10182,Away to Canada,poem,1,Joshua McCarter Simpson
poem:poem_10183,"“No, Master, Never!”",poem,1,Joshua McCarter Simpson
poem:poem_10184,Introductory to Second Edition,poem,1,Alfred Islay Walden
poem:poem_10185,Wish for an Overcoat,poem,1,Alfred Islay Walden
poem:poem_10186,The Misanthropist,poem,1,James Monroe Whitfield
poem:poem_10187,from “The Octoroon”,poem,1,Albery Allson Whitman
poem:poem_10188,Late Night Ode,poem,1,J. D. McClatchy
poem:poem_10189,Going Back to Bed,poem,1,J. D. McClatchy
poem:poem_10190,The Heart of a Woman,poem,1,Georgia Douglas Johnson
poem:poem_10191,Quest,poem,1,Georgia Douglas Johnson
poem:poem_10192,Smothered Fires,poem,1,Georgia Douglas Johnson
poem:poem_10193,The Measure,poem,1,Georgia Douglas Johnson
poem:poem_10194,Foredoom,poem,1,Georgia Douglas Johnson
poem:poem_10195,My Little Dreams,poem,1,Georgia Douglas Johnson
poem:poem_10196,In the Winter of My Thirty-Eighth Year,poem,1,W. S. Merwin
poem:poem_10197,"To S. M. A Young African Painter, On Seeing His Works",poem,1,Phillis Wheatley
poem:poem_10198,The Solitude of Night,poem,1,Li Po
poem:poem_10199,A Toast for Men Yun-Ch’ing,poem,1,Tu Fu
poem:poem_10200,His Farewell to Sack,poem,1,Robert Herrick
poem:poem_10201,"An Evening Thought: Salvation by Christ, with Penetential Cries",poem,1,Jupiter Hammon
poem:poem_10202,An Address to Miss Phillis Wheatly,poem,1,Jupiter Hammon
poem:poem_10203,Your Night Is of Lilac,poem,1,Mahmoud Darwish
poem:poem_10204,No More and No Less,poem,1,Mahmoud Darwish
poem:poem_10205,"Who Am I, Without Exile?",poem,1,Mahmoud Darwish
poem:poem_10206,The Horse Fell Off the Poem,poem,1,Mahmoud Darwish
poem:poem_10207,In Jerusalem,poem,1,Mahmoud Darwish
poem:poem_10208,The Cypress Broke,poem,1,Mahmoud Darwish
poem:poem_10209,I Have a Seat in the Abandoned Theater,poem,1,Mahmoud Darwish
poem:poem_10210,To Our Land,poem,1,Mahmoud Darwish
poem:poem_10211,In Her Absence I Created Her Image,poem,1,Mahmoud Darwish
poem:poem_10212,If I Were Another,poem,1,Mahmoud Darwish
poem:poem_10213,A Poem for Children with Thoughts on Death,poem,1,Jupiter Hammon
